session_id,user_id,session_start,session_end,platform,country
s_5604,2096,2025-12-09 00:00:00,2025-12-09 00:04:00,web,SG
s_1759,685,2025-12-21 11:00:00,2025-12-21 11:13:00,web,SG
s_6068,2256,2025-12-01 10:08:00,2025-12-01 10:20:00,web,SG
s_8075,2993,2025-12-01 14:36:00,2025-12-01 14:44:00,desktop,DE
s_3662,1382,2025-11-14 15:00:00,2025-11-14 15:15:00,web,SG
s_5791,2167,2025-11-28 17:00:00,2025-11-28 17:04:00,desktop,BR
s_2651,1019,2025-12-19 12:00:00,2025-12-19 12:15:00,desktop,US
s_158,59,2025-12-13 14:01:00,2025-12-13 14:17:00,web,IN
s_1657,646,2025-12-16 23:00:00,2025-12-16 23:09:00,desktop,CA
s_2133,819,2025-12-03 21:38:00,2025-12-03 21:59:00,desktop,DE
s_4032,1504,2025-12-18 10:05:00,2025-12-18 10:09:00,desktop,US
s_795,302,2025-11-21 06:00:00,2025-11-21 06:04:00,desktop,US
s_1019,386,2025-12-09 04:00:00,2025-12-09 04:22:00,web,SG
s_4516,1686,2025-12-14 21:00:00,2025-12-14 21:08:00,web,AU
s_4717,1761,2025-11-23 20:48:00,2025-11-23 20:51:00,web,IN
s_539,204,2025-12-18 03:00:00,2025-12-18 03:08:00,desktop,IN
s_2084,804,2025-11-26 20:00:00,2025-11-26 20:09:00,web,GB
s_7682,2841,2025-11-16 06:00:00,2025-11-16 06:04:00,desktop,US
s_488,186,2025-12-14 17:02:00,2025-12-14 17:06:00,web,IN
s_7903,2924,2025-12-21 13:07:00,2025-12-21 13:10:00,web,US
s_6117,2277,2025-12-07 04:40:00,2025-12-07 04:46:00,desktop,US
s_6498,2412,2025-12-24 00:35:00,2025-12-24 00:41:00,web,IN
s_4898,1821,2025-11-26 02:18:00,2025-11-26 02:25:00,desktop,SG
s_2081,804,2025-12-24 03:27:00,2025-12-24 03:30:00,web,GB
s_3802,1430,2025-12-24 21:03:00,2025-12-24 21:12:00,web,BR
s_7110,2640,2025-12-03 05:00:00,2025-12-03 05:10:00,desktop,DE
s_4321,1610,2025-11-22 17:00:00,2025-11-22 17:05:00,web,GB
s_2226,857,2025-10-31 13:35:00,2025-10-31 13:47:00,web,SG
s_1346,524,2025-12-12 19:00:00,2025-12-12 19:12:00,desktop,AU
s_1054,399,2025-12-07 00:00:00,2025-12-07 00:17:00,desktop,IN
s_6806,2516,2025-12-20 01:00:00,2025-12-20 01:03:00,web,GB
s_4141,1539,2025-12-05 20:51:00,2025-12-05 21:01:00,desktop,CA
s_5339,1988,2025-11-20 04:00:00,2025-11-20 04:07:00,desktop,US
s_7334,2719,2025-12-13 21:00:00,2025-12-13 21:04:00,web,DE
s_2500,957,2025-11-28 12:27:00,2025-11-28 12:40:00,web,US
s_7704,2852,2025-12-06 08:04:00,2025-12-06 08:10:00,desktop,US
s_6725,2491,2025-11-11 18:51:00,2025-11-11 19:11:00,web,AU
s_7001,2592,2025-12-10 10:00:00,2025-12-10 10:08:00,desktop,US
s_7210,2675,2025-12-15 22:00:00,2025-12-15 22:17:00,desktop,SG
s_2349,903,2025-12-09 23:11:00,2025-12-09 23:16:00,desktop,US
s_3943,1480,2025-12-23 14:39:00,2025-12-23 14:56:00,web,CA
s_354,135,2025-12-21 22:00:00,2025-12-21 22:15:00,desktop,GB
s_1551,606,2025-11-18 06:00:00,2025-11-18 06:04:00,desktop,AU
s_3785,1421,2025-11-11 05:00:00,2025-11-11 05:04:00,web,US
s_1422,553,2025-12-05 22:42:00,2025-12-05 22:45:00,web,AU
s_3308,1249,2025-12-18 06:00:00,2025-12-18 06:13:00,web,IN
s_5051,1881,2025-12-01 00:00:00,2025-12-01 00:15:00,web,US
s_3519,1325,2025-12-23 17:00:00,2025-12-23 17:04:00,web,IN
s_1663,648,2025-11-30 22:00:00,2025-11-30 22:15:00,web,AU
s_6305,2338,2025-12-20 14:02:00,2025-12-20 14:10:00,web,SG
s_6297,2336,2025-11-14 08:02:00,2025-11-14 08:09:00,web,CA
s_6633,2461,2025-12-25 05:00:00,2025-12-25 05:15:00,web,IN
s_7228,2686,2025-12-23 12:55:00,2025-12-23 13:18:00,desktop,US
s_3299,1243,2025-12-07 07:00:00,2025-12-07 07:03:00,desktop,US
s_2405,922,2025-12-21 02:58:00,2025-12-21 03:00:00,web,US
s_1503,588,2025-11-23 14:07:00,2025-11-23 14:22:00,web,SG
s_880,331,2025-11-12 20:00:00,2025-11-12 20:02:00,desktop,GB
s_1401,543,2025-11-07 14:00:00,2025-11-07 14:12:00,desktop,US
s_504,190,2025-11-08 00:00:00,2025-11-08 00:08:00,web,US
s_8041,2981,2025-12-16 14:02:00,2025-12-16 14:08:00,web,GB
s_3516,1324,2025-11-05 20:00:00,2025-11-05 20:03:00,desktop,AU
s_4285,1592,2025-12-25 09:00:00,2025-12-25 09:04:00,web,CA
s_731,280,2025-12-08 22:00:00,2025-12-08 22:19:00,desktop,US
s_6784,2509,2025-12-18 17:05:00,2025-12-18 17:12:00,desktop,DE
s_2551,979,2025-11-20 12:00:00,2025-11-20 12:14:00,web,IN
s_7374,2733,2025-11-19 00:13:00,2025-11-19 00:21:00,desktop,US
s_6313,2339,2025-12-25 05:17:00,2025-12-25 05:25:00,web,US
s_6145,2287,2025-12-24 21:00:00,2025-12-24 21:08:00,desktop,AU
s_3008,1145,2025-11-26 01:01:00,2025-11-26 01:22:00,desktop,US
s_2303,881,2025-12-10 16:59:00,2025-12-10 17:08:00,web,DE
s_4343,1620,2025-12-20 13:40:00,2025-12-20 13:45:00,web,IN
s_6677,2477,2025-11-19 02:55:00,2025-11-19 02:59:00,web,US
s_2700,1037,2025-11-13 07:00:00,2025-11-13 07:13:00,desktop,IN
s_6060,2255,2025-12-23 00:50:00,2025-12-23 01:01:00,desktop,IN
s_5375,2003,2025-12-18 21:00:00,2025-12-18 21:11:00,desktop,JP
s_2407,924,2025-12-09 00:00:00,2025-12-09 00:21:00,desktop,SG
s_5445,2034,2025-12-24 01:00:00,2025-12-24 01:08:00,web,IN
s_626,236,2025-12-16 00:47:00,2025-12-16 00:52:00,desktop,IN
s_4653,1735,2025-12-16 11:10:00,2025-12-16 11:15:00,web,US
s_7122,2644,2025-11-29 11:00:00,2025-11-29 11:09:00,web,IN
s_6771,2505,2025-12-04 04:45:00,2025-12-04 04:49:00,web,IN
s_3986,1491,2025-11-09 02:24:00,2025-11-09 02:32:00,web,US
s_7842,2903,2025-11-26 08:12:00,2025-11-26 08:21:00,web,US
s_1916,738,2025-12-10 01:00:00,2025-12-10 01:04:00,web,IN
s_5041,1878,2025-11-22 06:00:00,2025-11-22 06:30:00,desktop,US
s_7471,2771,2025-12-13 16:00:00,2025-12-13 16:04:00,desktop,BR
s_7771,2874,2025-12-02 14:01:00,2025-12-02 14:10:00,web,IN
s_6975,2580,2025-11-29 21:00:00,2025-11-29 21:04:00,web,US
s_4978,1853,2025-12-13 14:00:00,2025-12-13 14:08:00,web,DE
s_2532,970,2025-12-24 11:00:00,2025-12-24 11:35:00,desktop,AU
s_1023,387,2025-11-30 21:41:00,2025-11-30 21:49:00,web,JP
s_3289,1239,2025-12-23 14:00:00,2025-12-23 14:05:00,desktop,AU
s_1502,588,2025-11-12 05:18:00,2025-11-12 05:42:00,web,SG
s_3784,1421,2025-11-18 13:04:00,2025-11-18 13:11:00,web,US
s_5188,1933,2025-11-23 18:00:00,2025-11-23 18:05:00,web,IN
s_764,291,2025-10-28 13:54:00,2025-10-28 13:58:00,web,IN
s_3310,1249,2025-12-19 01:00:00,2025-12-19 01:04:00,web,IN
s_5038,1877,2025-11-26 11:00:00,2025-11-26 11:05:00,desktop,AU
s_3667,1385,2025-11-28 05:00:00,2025-11-28 05:23:00,web,US
s_5517,2063,2025-12-10 04:00:00,2025-12-10 04:08:00,desktop,IN
s_5651,2115,2025-12-11 08:08:00,2025-12-11 08:12:00,web,IN
s_4652,1735,2025-11-24 18:15:00,2025-11-24 18:24:00,web,US
s_5297,1972,2025-12-11 22:00:00,2025-12-11 22:04:00,web,US
s_6129,2282,2025-11-14 15:00:00,2025-11-14 15:17:00,desktop,IN
s_2985,1134,2025-11-24 19:36:00,2025-11-24 19:51:00,web,US
s_8030,2974,2025-12-04 11:00:00,2025-12-04 11:03:00,web,IN
s_1375,536,2025-12-21 21:00:00,2025-12-21 21:06:00,desktop,GB
s_648,243,2025-12-19 01:00:00,2025-12-19 01:05:00,desktop,BR
s_1003,382,2025-12-02 11:00:00,2025-12-02 11:09:00,desktop,JP
s_2276,870,2025-12-20 21:00:00,2025-12-20 21:22:00,web,IN
s_713,271,2025-12-17 21:57:00,2025-12-17 22:05:00,desktop,US
s_3129,1189,2025-11-10 15:00:00,2025-11-10 15:04:00,desktop,IN
s_6201,2303,2025-11-21 22:00:00,2025-11-21 22:06:00,desktop,IN
s_7976,2955,2025-12-24 05:07:00,2025-12-24 05:12:00,desktop,BR
s_2477,948,2025-12-18 07:00:00,2025-12-18 07:07:00,desktop,US
s_7370,2731,2025-12-14 14:35:00,2025-12-14 14:39:00,web,US
s_5664,2119,2025-11-18 05:34:00,2025-11-18 05:40:00,desktop,DE
s_1194,455,2025-12-12 09:48:00,2025-12-12 09:54:00,desktop,US
s_5392,2009,2025-10-30 07:00:00,2025-10-30 07:10:00,desktop,IN
s_6680,2478,2025-12-08 20:00:00,2025-12-08 20:12:00,desktop,AU
s_8053,2984,2025-12-09 16:00:00,2025-12-09 16:18:00,web,SG
s_3795,1426,2025-12-23 00:17:00,2025-12-23 00:30:00,web,BR
s_1057,400,2025-12-06 01:00:00,2025-12-06 01:05:00,web,IN
s_3932,1474,2025-12-25 13:06:00,2025-12-25 13:08:00,web,US
s_1942,747,2025-11-13 20:00:00,2025-11-13 20:04:00,desktop,US
s_6793,2511,2025-12-07 17:33:00,2025-12-07 17:51:00,desktop,US
s_394,151,2025-12-18 00:47:00,2025-12-18 00:59:00,desktop,IN
s_2355,905,2025-12-10 22:33:00,2025-12-10 22:46:00,web,US
s_6941,2566,2025-12-19 20:17:00,2025-12-19 20:25:00,web,GB
s_231,92,2025-12-03 01:02:00,2025-12-03 01:10:00,web,SG
s_5434,2029,2025-11-26 08:33:00,2025-11-26 08:41:00,desktop,US
s_4815,1795,2025-10-30 02:34:00,2025-10-30 02:45:00,desktop,IN
s_5021,1868,2025-11-12 20:13:00,2025-11-12 20:24:00,desktop,IN
s_859,323,2025-12-15 00:41:00,2025-12-15 00:46:00,web,US
s_5778,2160,2025-12-05 21:00:00,2025-12-05 21:23:00,desktop,IN
s_6534,2425,2025-12-21 07:13:00,2025-12-21 07:21:00,web,IN
s_5059,1883,2025-12-16 02:30:00,2025-12-16 02:38:00,web,US
s_3816,1432,2025-11-21 04:00:00,2025-11-21 04:06:00,desktop,JP
s_34,13,2025-12-12 10:00:00,2025-12-12 10:05:00,web,BR
s_5426,2025,2025-12-25 11:47:00,2025-12-25 11:55:00,desktop,SG
s_1035,391,2025-12-26 00:00:00,2025-12-26 00:07:00,web,GB
s_5895,2200,2025-11-15 05:00:00,2025-11-15 05:04:00,web,SG
s_1534,600,2025-11-16 09:37:00,2025-11-16 09:41:00,web,US
s_1980,763,2025-11-08 23:36:00,2025-11-08 23:43:00,web,BR
s_5790,2166,2025-12-25 18:00:00,2025-12-25 18:04:00,web,SG
s_6776,2507,2025-12-13 15:00:00,2025-12-13 15:14:00,desktop,BR
s_3173,1206,2025-12-19 21:46:00,2025-12-19 22:06:00,desktop,DE
s_6387,2366,2025-12-03 15:58:00,2025-12-03 16:04:00,web,IN
s_1670,650,2025-11-19 19:00:00,2025-11-19 19:10:00,desktop,CA
s_3255,1230,2025-11-25 00:19:00,2025-11-25 00:22:00,web,US
s_995,381,2025-11-08 11:49:00,2025-11-08 11:57:00,web,US
s_62,24,2025-11-15 06:58:00,2025-11-15 07:05:00,desktop,DE
s_3704,1396,2025-12-25 06:17:00,2025-12-25 06:27:00,web,IN
s_4044,1508,2025-12-13 03:37:00,2025-12-13 03:45:00,web,AU
s_1331,516,2025-12-17 23:57:00,2025-12-18 00:14:00,web,US
s_2852,1087,2025-11-27 03:00:00,2025-11-27 03:02:00,web,IN
s_4354,1626,2025-12-23 18:26:00,2025-12-23 19:00:00,desktop,IN
s_333,128,2025-12-15 00:00:00,2025-12-15 00:09:00,desktop,SG
s_6141,2285,2025-11-08 02:56:00,2025-11-08 03:01:00,web,US
s_3479,1312,2025-12-18 01:00:00,2025-12-18 01:06:00,desktop,GB
s_6131,2283,2025-12-14 03:33:00,2025-12-14 03:44:00,web,US
s_2958,1124,2025-12-10 06:00:00,2025-12-10 06:06:00,web,SG
s_2880,1096,2025-11-16 03:38:00,2025-11-16 03:41:00,web,GB
s_4776,1781,2025-12-02 17:03:00,2025-12-02 17:17:00,desktop,US
s_7792,2884,2025-12-17 09:38:00,2025-12-17 09:49:00,desktop,CA
s_1314,510,2025-12-17 21:18:00,2025-12-17 21:23:00,desktop,IN
s_7894,2920,2025-11-25 18:31:00,2025-11-25 18:43:00,web,IN
s_2826,1077,2025-11-20 04:42:00,2025-11-20 05:00:00,web,US
s_6309,2338,2025-11-12 17:00:00,2025-11-12 17:16:00,web,SG
s_6093,2264,2025-11-16 19:00:00,2025-11-16 19:05:00,desktop,DE
s_1403,544,2025-12-01 04:00:00,2025-12-01 04:21:00,desktop,US
s_4693,1751,2025-12-25 17:56:00,2025-12-25 18:07:00,desktop,US
s_1222,467,2025-12-19 10:29:00,2025-12-19 10:36:00,web,US
s_5328,1984,2025-12-21 09:22:00,2025-12-21 09:29:00,desktop,CA
s_2885,1097,2025-11-16 21:07:00,2025-11-16 21:27:00,desktop,DE
s_4848,1809,2025-11-06 18:58:00,2025-11-06 19:15:00,desktop,GB
s_3961,1485,2025-11-11 23:00:00,2025-11-11 23:02:00,web,US
s_7740,2864,2025-12-13 17:58:00,2025-12-13 18:24:00,desktop,SG
s_3425,1292,2025-11-16 05:20:00,2025-11-16 05:27:00,web,BR
s_80,31,2025-11-25 21:00:00,2025-11-25 21:10:00,web,US
s_2593,998,2025-11-02 16:00:00,2025-11-02 16:16:00,desktop,BR
s_4255,1580,2025-11-24 06:05:00,2025-11-24 06:18:00,web,BR
s_744,283,2025-11-22 03:08:00,2025-11-22 03:15:00,desktop,CA
s_1558,611,2025-10-31 20:45:00,2025-10-31 21:04:00,desktop,CA
s_1650,643,2025-11-21 02:27:00,2025-11-21 02:30:00,web,AU
s_3287,1239,2025-12-24 11:10:00,2025-12-24 11:21:00,desktop,AU
s_7750,2867,2025-11-21 11:00:00,2025-11-21 11:06:00,web,US
s_7991,2960,2025-12-10 23:00:00,2025-12-10 23:13:00,desktop,GB
s_1200,458,2025-12-10 00:41:00,2025-12-10 00:45:00,desktop,GB
s_2998,1141,2025-12-10 23:23:00,2025-12-10 23:30:00,desktop,US
s_4732,1765,2025-11-03 06:00:00,2025-11-03 06:24:00,web,GB
s_3435,1298,2025-11-22 07:46:00,2025-11-22 07:54:00,web,BR
s_3887,1461,2025-11-20 03:25:00,2025-11-20 03:36:00,web,BR
s_2128,817,2025-11-25 19:00:00,2025-11-25 19:12:00,web,SG
s_150,55,2025-11-26 07:00:00,2025-11-26 07:25:00,desktop,JP
s_2796,1069,2025-12-08 04:58:00,2025-12-08 05:00:00,web,GB
s_5675,2120,2025-12-15 12:00:00,2025-12-15 12:19:00,desktop,US
s_1347,524,2025-12-12 16:00:00,2025-12-12 16:08:00,desktop,AU
s_170,65,2025-11-08 14:00:00,2025-11-08 14:08:00,desktop,US
s_683,257,2025-12-19 21:00:00,2025-12-19 21:27:00,web,US
s_1570,616,2025-12-19 18:00:00,2025-12-19 18:08:00,desktop,US
s_7981,2958,2025-12-13 11:00:00,2025-12-13 11:08:00,desktop,CA
s_3707,1397,2025-11-17 03:00:00,2025-11-17 03:10:00,desktop,IN
s_5894,2200,2025-11-14 10:00:00,2025-11-14 10:04:00,web,SG
s_7820,2894,2025-11-29 03:00:00,2025-11-29 03:06:00,desktop,US
s_6530,2424,2025-11-25 19:40:00,2025-11-25 19:46:00,desktop,DE
s_3916,1470,2025-12-08 13:00:00,2025-12-08 13:09:00,web,GB
s_1887,730,2025-11-23 09:03:00,2025-11-23 09:10:00,web,GB
s_8043,2981,2025-12-07 12:49:00,2025-12-07 13:27:00,web,GB
s_5538,2071,2025-12-07 12:00:00,2025-12-07 12:13:00,web,US
s_1169,446,2025-12-21 14:00:00,2025-12-21 14:07:00,web,IN
s_3207,1215,2025-12-02 01:00:00,2025-12-02 01:03:00,desktop,IN
s_6655,2470,2025-11-24 08:00:00,2025-11-24 08:30:00,web,AU
s_3439,1300,2025-12-02 14:00:00,2025-12-02 14:11:00,desktop,US
s_510,192,2025-12-17 16:00:00,2025-12-17 16:07:00,desktop,US
s_1624,634,2025-11-21 20:00:00,2025-11-21 20:13:00,desktop,IN
s_5562,2080,2025-12-08 00:00:00,2025-12-08 00:02:00,web,SG
s_3533,1331,2025-11-23 16:00:00,2025-11-23 16:13:00,web,US
s_1484,581,2025-12-23 14:16:00,2025-12-23 14:22:00,web,US
s_7324,2714,2025-11-13 22:00:00,2025-11-13 22:04:00,desktop,AU
s_1374,536,2025-12-20 13:00:00,2025-12-20 13:11:00,desktop,GB
s_4744,1768,2025-12-01 23:27:00,2025-12-01 23:33:00,web,AU
s_6862,2537,2025-12-05 08:00:00,2025-12-05 08:12:00,web,US
s_7336,2720,2025-11-24 10:18:00,2025-11-24 10:32:00,web,US
s_6042,2250,2025-11-23 14:08:00,2025-11-23 14:18:00,web,IN
s_4503,1680,2025-12-01 21:00:00,2025-12-01 21:09:00,desktop,IN
s_1993,766,2025-11-24 15:00:00,2025-11-24 15:07:00,web,SG
s_4990,1856,2025-11-25 23:57:00,2025-11-26 00:03:00,web,IN
s_5014,1865,2025-12-24 10:00:00,2025-12-24 10:23:00,web,SG
s_1883,729,2025-11-17 14:41:00,2025-11-17 14:51:00,web,JP
s_6898,2551,2025-11-11 18:00:00,2025-11-11 18:03:00,desktop,IN
s_790,300,2025-12-14 09:32:00,2025-12-14 09:50:00,web,BR
s_5121,1911,2025-11-27 23:01:00,2025-11-27 23:16:00,desktop,IN
s_2918,1114,2025-12-16 20:47:00,2025-12-16 20:49:00,web,US
s_6872,2541,2025-12-20 14:08:00,2025-12-20 14:13:00,web,GB
s_3456,1305,2025-12-02 09:00:00,2025-12-02 09:04:00,web,US
s_941,356,2025-12-22 01:14:00,2025-12-22 01:18:00,web,CA
s_545,205,2025-11-26 05:25:00,2025-11-26 05:30:00,web,IN
s_6996,2589,2025-11-28 11:36:00,2025-11-28 11:46:00,desktop,IN
s_3442,1302,2025-12-19 16:00:00,2025-12-19 16:03:00,desktop,IN
s_7222,2682,2025-12-12 16:00:00,2025-12-12 16:05:00,web,CA
s_5010,1864,2025-12-22 09:34:00,2025-12-22 09:42:00,desktop,IN
s_909,342,2025-12-21 15:18:00,2025-12-21 15:34:00,web,US
s_7608,2815,2025-12-19 22:13:00,2025-12-19 22:33:00,web,US
s_4356,1628,2025-11-30 05:39:00,2025-11-30 05:43:00,web,SG
s_3051,1159,2025-12-21 21:56:00,2025-12-21 22:28:00,desktop,US
s_5418,2022,2025-11-23 23:00:00,2025-11-23 23:15:00,web,IN
s_7663,2835,2025-12-09 15:37:00,2025-12-09 15:52:00,web,IN
s_1427,555,2025-12-24 05:16:00,2025-12-24 05:25:00,desktop,DE
s_7701,2850,2025-11-13 05:00:00,2025-11-13 05:13:00,web,US
s_5837,2182,2025-12-02 06:54:00,2025-12-02 07:13:00,web,US
s_6871,2541,2025-12-14 00:10:00,2025-12-14 00:14:00,web,GB
s_867,327,2025-12-06 11:09:00,2025-12-06 11:11:00,desktop,US
s_4665,1742,2025-12-19 07:23:00,2025-12-19 07:30:00,web,US
s_5829,2179,2025-12-21 08:45:00,2025-12-21 08:57:00,web,SG
s_4149,1542,2025-12-09 14:07:00,2025-12-09 14:11:00,web,IN
s_5924,2211,2025-12-06 13:00:00,2025-12-06 13:09:00,web,US
s_602,224,2025-12-17 19:11:00,2025-12-17 19:25:00,web,SG
s_4464,1670,2025-12-09 07:00:00,2025-12-09 07:17:00,desktop,US
s_409,156,2025-11-29 11:27:00,2025-11-29 11:43:00,web,AU
s_6935,2566,2025-12-03 13:05:00,2025-12-03 13:13:00,web,GB
s_5516,2063,2025-12-09 21:00:00,2025-12-09 21:23:00,desktop,IN
s_5741,2145,2025-11-25 04:15:00,2025-11-25 04:38:00,desktop,GB
s_3208,1215,2025-12-02 09:00:00,2025-12-02 09:05:00,desktop,IN
s_5836,2182,2025-12-19 03:42:00,2025-12-19 03:53:00,web,US
s_6578,2440,2025-11-28 03:36:00,2025-11-28 03:50:00,web,US
s_7094,2634,2025-11-27 09:17:00,2025-11-27 09:33:00,desktop,AU
s_4170,1551,2025-12-23 03:00:00,2025-12-23 03:09:00,web,BR
s_2400,920,2025-11-04 08:38:00,2025-11-04 08:47:00,web,US
s_2572,990,2025-12-11 10:00:00,2025-12-11 10:18:00,desktop,US
s_7473,2772,2025-11-30 14:27:00,2025-11-30 14:44:00,web,US
s_8005,2966,2025-12-18 12:24:00,2025-12-18 12:32:00,web,CA
s_1510,590,2025-11-03 18:00:00,2025-11-03 18:19:00,desktop,IN
s_1871,725,2025-11-23 21:00:00,2025-11-23 21:06:00,web,US
s_4152,1543,2025-11-27 21:35:00,2025-11-27 21:43:00,desktop,US
s_7861,2910,2025-11-14 18:16:00,2025-11-14 18:25:00,desktop,US
s_2848,1087,2025-11-26 12:00:00,2025-11-26 12:06:00,web,IN
s_577,217,2025-11-11 18:00:00,2025-11-11 18:04:00,desktop,GB
s_7639,2827,2025-12-05 16:00:00,2025-12-05 16:10:00,desktop,AU
s_4841,1806,2025-12-23 17:12:00,2025-12-23 17:19:00,desktop,AU
s_1635,638,2025-12-16 20:53:00,2025-12-16 21:03:00,web,SG
s_5956,2220,2025-11-10 05:24:00,2025-11-10 05:33:00,web,IN
s_2813,1074,2025-11-06 01:52:00,2025-11-06 02:17:00,desktop,BR
s_1128,429,2025-11-12 18:00:00,2025-11-12 18:06:00,web,BR
s_5107,1906,2025-12-13 21:05:00,2025-12-13 21:26:00,web,US
s_178,68,2025-12-08 18:00:00,2025-12-08 18:10:00,desktop,US
s_7419,2750,2025-12-03 01:02:00,2025-12-03 01:09:00,desktop,GB
s_5242,1954,2025-12-05 07:00:00,2025-12-05 07:15:00,web,IN
s_1413,549,2025-12-07 16:38:00,2025-12-07 16:50:00,web,AU
s_1204,459,2025-11-02 14:08:00,2025-11-02 14:19:00,desktop,CA
s_4618,1724,2025-12-23 19:51:00,2025-12-23 19:54:00,desktop,SG
s_2942,1121,2025-12-16 05:00:00,2025-12-16 05:11:00,web,IN
s_8021,2972,2025-11-11 06:26:00,2025-11-11 06:38:00,desktop,US
s_329,127,2025-12-09 19:00:00,2025-12-09 19:03:00,web,DE
s_7051,2617,2025-11-24 06:29:00,2025-11-24 06:39:00,web,IN
s_5346,1990,2025-12-17 01:49:00,2025-12-17 01:56:00,desktop,US
s_6897,2551,2025-12-21 06:12:00,2025-12-21 06:28:00,desktop,IN
s_2209,852,2025-12-12 07:57:00,2025-12-12 08:02:00,web,US
s_3091,1172,2025-12-25 14:00:00,2025-12-25 14:02:00,web,DE
s_5114,1909,2025-11-22 09:29:00,2025-11-22 09:42:00,desktop,GB
s_5521,2064,2025-11-27 12:58:00,2025-11-27 13:13:00,web,IN
s_7887,2919,2025-11-15 16:56:00,2025-11-15 17:06:00,web,IN
s_738,282,2025-12-13 13:41:00,2025-12-13 14:04:00,web,US
s_5326,1984,2025-12-14 01:58:00,2025-12-14 02:06:00,desktop,CA
s_1740,677,2025-11-03 05:18:00,2025-11-03 05:26:00,desktop,IN
s_7636,2826,2025-12-14 04:00:00,2025-12-14 04:15:00,desktop,DE
s_4251,1579,2025-12-16 22:22:00,2025-12-16 22:52:00,web,SG
s_2922,1115,2025-11-27 17:06:00,2025-11-27 17:16:00,desktop,US
s_1851,715,2025-12-16 08:47:00,2025-12-16 08:50:00,web,GB
s_5459,2042,2025-12-20 20:27:00,2025-12-20 20:38:00,web,BR
s_5782,2163,2025-12-03 07:48:00,2025-12-03 07:57:00,web,CA
s_4790,1787,2025-11-28 12:00:00,2025-11-28 12:12:00,desktop,GB
s_2277,870,2025-12-20 09:08:00,2025-12-20 09:18:00,web,IN
s_7666,2836,2025-12-20 08:00:00,2025-12-20 08:10:00,desktop,IN
s_1058,401,2025-12-11 04:53:00,2025-12-11 05:00:00,desktop,US
s_182,70,2025-12-26 06:00:00,2025-12-26 06:05:00,desktop,US
s_5138,1917,2025-12-22 21:37:00,2025-12-22 21:43:00,web,IN
s_3886,1461,2025-11-25 07:16:00,2025-11-25 07:23:00,web,BR
s_7532,2789,2025-12-22 23:00:00,2025-12-22 23:12:00,desktop,US
s_4610,1723,2025-12-19 15:22:00,2025-12-19 15:34:00,desktop,BR
s_2756,1053,2025-12-19 21:09:00,2025-12-19 21:23:00,web,US
s_711,271,2025-12-09 13:00:00,2025-12-09 13:04:00,desktop,US
s_6363,2356,2025-12-15 14:35:00,2025-12-15 14:46:00,web,US
s_5063,1885,2025-11-15 05:19:00,2025-11-15 05:23:00,desktop,US
s_6774,2506,2025-11-19 02:46:00,2025-11-19 02:55:00,desktop,DE
s_4915,1829,2025-12-10 13:10:00,2025-12-10 13:14:00,desktop,DE
s_3906,1467,2025-12-23 23:00:00,2025-12-23 23:11:00,web,JP
s_4148,1541,2025-12-05 23:27:00,2025-12-05 23:40:00,desktop,US
s_2967,1127,2025-11-21 01:50:00,2025-11-21 02:05:00,web,IN
s_42,17,2025-11-28 17:34:00,2025-11-28 17:46:00,web,DE
s_7106,2638,2025-12-06 17:00:00,2025-12-06 17:09:00,web,DE
s_2058,794,2025-12-23 01:41:00,2025-12-23 01:55:00,web,US
s_928,352,2025-12-13 07:00:00,2025-12-13 07:17:00,web,IN
s_2127,817,2025-12-13 08:32:00,2025-12-13 08:37:00,web,SG
s_218,86,2025-11-21 18:37:00,2025-11-21 18:47:00,desktop,US
s_186,71,2025-12-08 06:00:00,2025-12-08 06:03:00,desktop,US
s_3722,1403,2025-12-12 01:03:00,2025-12-12 01:13:00,desktop,US
s_2674,1028,2025-12-12 19:00:00,2025-12-12 19:41:00,desktop,IN
s_1104,418,2025-11-12 18:00:00,2025-11-12 18:06:00,web,AU
s_4675,1747,2025-12-13 08:19:00,2025-12-13 08:38:00,desktop,JP
s_5904,2204,2025-10-28 16:07:00,2025-10-28 16:14:00,web,IN
s_6215,2306,2025-11-24 16:53:00,2025-11-24 17:02:00,web,US
s_684,257,2025-12-21 09:00:00,2025-12-21 09:08:00,web,US
s_1488,584,2025-11-29 01:12:00,2025-11-29 01:29:00,web,DE
s_2875,1094,2025-12-19 16:44:00,2025-12-19 16:49:00,web,BR
s_88,32,2025-11-29 23:03:00,2025-11-29 23:15:00,web,AU
s_2007,774,2025-11-15 15:00:00,2025-11-15 15:05:00,desktop,SG
s_2997,1140,2025-11-27 00:00:00,2025-11-27 00:08:00,web,AU
s_1562,613,2025-11-28 21:00:00,2025-11-28 21:07:00,web,US
s_7436,2755,2025-12-18 14:00:00,2025-12-18 14:07:00,web,IN
s_1076,408,2025-11-06 06:17:00,2025-11-06 06:24:00,desktop,US
s_4555,1705,2025-11-18 17:00:00,2025-11-18 17:13:00,web,BR
s_6044,2250,2025-12-11 03:41:00,2025-12-11 03:57:00,web,IN
s_8090,3000,2025-12-15 05:00:00,2025-12-15 05:09:00,desktop,SG
s_258,104,2025-12-20 01:03:00,2025-12-20 01:06:00,desktop,IN
s_6331,2344,2025-12-12 00:46:00,2025-12-12 00:52:00,desktop,AU
s_4988,1856,2025-11-24 02:58:00,2025-11-24 03:10:00,web,IN
